,time,meassures of PM2.5 (qm)
26532,265320,6.86
26533,265330,9.53
26534,265340,16.07
26535,265350,12.37
26536,265360,7.5
26537,265370,12.26
26538,265380,7.91
26539,265390,9.85
26540,265400,6.52
26541,265410,7.33
26542,265420,13.87
26543,265430,9.86
26544,265440,7.85
26545,265450,7.73
26546,265460,4.51
26547,265470,14.68
26548,265480,3.54
26549,265490,6.59
26550,265500,4.21
26551,265510,17.37
26552,265520,11.89
26553,265530,12.91
26554,265540,11.71
26555,265550,5.98
26556,265560,4.55
26557,265570,7.01
26558,265580,9.34
26559,265590,8.58
26560,265600,4.26
26561,265610,13.56
26562,265620,2.05
26563,265630,9.88
26564,265640,9.66
26565,265650,7.26
26566,265660,9.13
26567,265670,3.47
26568,265680,7.27
26569,265690,11.25
26570,265700,2.66
26571,265710,16.5
26572,265720,11.33
26573,265730,12.52
26574,265740,5.64
26575,265750,11.85
26576,265760,13.95
26577,265770,4.03
26578,265780,15.6
26579,265790,12.39
26580,265800,5.81
26581,265810,10.07
26582,265820,10.11
26583,265830,6.14
26584,265840,8.67
26585,265850,12.76
26586,265860,8.63
26587,265870,11.57
26588,265880,13.41
26589,265890,0.39
26590,265900,9.02
26591,265910,5.8
26592,265920,6.38
26593,265930,4.53
26594,265940,12.32
26595,265950,8.32
26596,265960,16.76
26597,265970,12.61
26598,265980,12.89
26599,265990,3.19
26600,266000,6.57
26601,266010,8.94
26602,266020,6.12
26603,266030,6.65
26604,266040,9.11
26605,266050,8.71
26606,266060,10.32
26607,266070,10.17
26608,266080,8.57
26609,266090,6.89
26610,266100,9.03
26611,266110,10.21
26612,266120,8.01
26613,266130,14.61
26614,266140,13.68
26615,266150,3.2
26616,266160,3.54
26617,266170,13.32
26618,266180,12.48
26619,266190,5.69
26620,266200,11.35
26621,266210,7.21
26622,266220,10.07
26623,266230,11.55
26624,266240,9.36
26625,266250,7.1
26626,266260,14.35
26627,266270,10.43
26628,266280,5.94
26629,266290,1.43
26630,266300,3.64
26631,266310,8.63
26632,266320,11.47
26633,266330,7.59
26634,266340,9.52
26635,266350,9.0
26636,266360,7.88
26637,266370,0.73
26638,266380,12.89
26639,266390,14.33
26640,266400,12.31
26641,266410,17.78
26642,266420,6.58
26643,266430,11.55
26644,266440,6.89
26645,266450,10.55
26646,266460,5.17
26647,266470,6.45
26648,266480,12.78
26649,266490,10.45
26650,266500,1.7
26651,266510,13.12
26652,266520,0.62
26653,266530,13.83
26654,266540,9.9
26655,266550,10.99
26656,266560,7.84
26657,266570,2.48
26658,266580,10.1
26659,266590,11.46
26660,266600,6.05
26661,266610,15.29
26662,266620,5.04
26663,266630,14.11
26664,266640,11.12
26665,266650,7.91
26666,266660,12.85
26667,266670,11.53
26668,266680,8.6
26669,266690,13.14
26670,266700,9.44
26671,266710,19.33
26672,266720,10.28
26673,266730,5.28
26674,266740,11.28
26675,266750,3.91
26676,266760,10.77
26677,266770,2.93
26678,266780,2.92
26679,266790,10.64
26680,266800,10.68
26681,266810,8.53
26682,266820,10.67
26683,266830,4.94
26684,266840,15.41
26685,266850,19.96
26686,266860,15.35
26687,266870,4.47
26688,266880,9.1
26689,266890,4.07
26690,266900,3.97
26691,266910,18.8
26692,266920,14.36
26693,266930,10.36
26694,266940,10.55
26695,266950,10.74
26696,266960,11.61
26697,266970,7.95
26698,266980,8.86
26699,266990,2.49
26700,267000,3.65
26701,267010,13.75
26702,267020,6.99
26703,267030,13.64
26704,267040,8.54
26705,267050,11.12
26706,267060,10.76
26707,267070,7.58
26708,267080,6.58
26709,267090,6.84
26710,267100,10.67
26711,267110,11.89
26712,267120,17.9
26713,267130,7.87
26714,267140,11.9
26715,267150,11.44
26716,267160,14.64
26717,267170,11.12
26718,267180,10.83
26719,267190,10.33
26720,267200,6.12
26721,267210,15.26
26722,267220,13.98
26723,267230,9.46
26724,267240,17.59
26725,267250,12.99
26726,267260,7.26
26727,267270,3.48
26728,267280,5.13
26729,267290,11.23
26730,267300,5.18
26731,267310,7.61
26732,267320,3.53
26733,267330,7.68
26734,267340,12.27
26735,267350,14.89
26736,267360,1.3
26737,267370,4.09
26738,267380,7.69
26739,267390,11.5
26740,267400,11.66
26741,267410,7.48
26742,267420,13.31
26743,267430,10.8
26744,267440,8.36
26745,267450,11.34
26746,267460,7.8
26747,267470,10.66
26748,267480,3.11
26749,267490,8.34
26750,267500,4.72
26751,267510,11.98
26752,267520,15.02
26753,267530,11.05
26754,267540,6.24
26755,267550,15.11
26756,267560,10.47
26757,267570,3.68
26758,267580,13.29
26759,267590,5.39
26760,267600,12.28
26761,267610,5.75
26762,267620,14.37
26763,267630,7.83
26764,267640,9.13
26765,267650,6.85
26766,267660,8.22
26767,267670,14.97
26768,267680,7.76
26769,267690,11.11
26770,267700,11.1
26771,267710,9.58
26772,267720,7.3
26773,267730,14.49
26774,267740,16.42
26775,267750,8.06
26776,267760,6.89
26777,267770,11.29
26778,267780,10.83
26779,267790,11.26
26780,267800,9.07
26781,267810,11.11
26782,267820,14.45
26783,267830,7.65
26784,267840,12.46
26785,267850,3.93
26786,267860,6.17
26787,267870,10.9
26788,267880,7.0
26789,267890,11.0
26790,267900,9.59
26791,267910,0.24
26792,267920,9.04
26793,267930,10.0
26794,267940,12.58
26795,267950,6.22
26796,267960,2.85
26797,267970,9.95
26798,267980,10.79
26799,267990,13.0
26800,268000,6.18
26801,268010,6.47
26802,268020,9.22
26803,268030,11.26
26804,268040,10.47
26805,268050,11.86
26806,268060,12.97
26807,268070,10.11
26808,268080,5.9
26809,268090,5.03
26810,268100,12.75
26811,268110,7.12
26812,268120,10.76
26813,268130,7.11
26814,268140,3.49
26815,268150,14.52
26816,268160,11.63
26817,268170,10.92
26818,268180,17.34
26819,268190,2.43
26820,268200,3.2
26821,268210,3.54
26822,268220,12.63
26823,268230,10.39
26824,268240,18.58
26825,268250,9.29
26826,268260,9.68
26827,268270,11.48
26828,268280,10.61
26829,268290,12.62
26830,268300,10.88
26831,268310,14.04
26832,268320,0.16
26833,268330,7.76
26834,268340,15.94
26835,268350,13.44
26836,268360,4.63
26837,268370,16.76
26838,268380,9.55
26839,268390,13.78
26840,268400,1.35
26841,268410,5.54
26842,268420,15.46
26843,268430,10.82
26844,268440,17.37
26845,268450,3.93
26846,268460,8.31
26847,268470,8.99
26848,268480,11.5
26849,268490,4.56
26850,268500,8.41
26851,268510,6.49
26852,268520,14.58
26853,268530,12.89
26854,268540,12.19
26855,268550,14.4
26856,268560,5.77
26857,268570,8.21
26858,268580,8.81
26859,268590,9.48
26860,268600,12.55
26861,268610,8.48
26862,268620,11.17
26863,268630,12.74
26864,268640,7.93
26865,268650,10.77
26866,268660,2.75
26867,268670,9.79
26868,268680,13.86
26869,268690,6.03
26870,268700,3.68
26871,268710,8.69
26872,268720,13.7
26873,268730,13.68
26874,268740,14.89
26875,268750,13.03
26876,268760,16.78
26877,268770,2.8
26878,268780,11.54
26879,268790,11.55
26880,268800,5.51
26881,268810,14.02
26882,268820,14.62
26883,268830,6.65
26884,268840,6.19
26885,268850,11.69
26886,268860,2.88
26887,268870,8.58
26888,268880,0.79
26889,268890,12.91
26890,268900,12.01
26891,268910,17.17
26892,268920,15.05
26893,268930,21.53
26894,268940,6.77
26895,268950,6.74
26896,268960,5.28
26897,268970,4.76
26898,268980,15.84
26899,268990,5.37
26900,269000,10.97
26901,269010,10.53
26902,269020,9.99
26903,269030,5.29
26904,269040,22.55
26905,269050,8.34
26906,269060,3.89
26907,269070,7.71
26908,269080,8.3
26909,269090,11.94
26910,269100,4.74
26911,269110,8.5
26912,269120,8.01
26913,269130,6.26
26914,269140,8.71
26915,269150,1.3
26916,269160,12.47
26917,269170,12.54
26918,269180,8.57
26919,269190,2.26
26920,269200,8.99
26921,269210,10.84
26922,269220,8.46
26923,269230,10.26
26924,269240,10.8
26925,269250,0.43
26926,269260,10.61
26927,269270,5.55
26928,269280,6.79
26929,269290,5.23
26930,269300,4.78
26931,269310,13.99
26932,269320,10.33
26933,269330,3.09
26934,269340,6.42
26935,269350,9.48
26936,269360,9.8
26937,269370,8.41
26938,269380,12.45
26939,269390,7.88
26940,269400,15.15
26941,269410,7.61
26942,269420,7.82
26943,269430,5.02
26944,269440,10.37
26945,269450,8.37
26946,269460,4.95
26947,269470,3.2
26948,269480,13.45
26949,269490,7.72
26950,269500,6.94
26951,269510,12.01
26952,269520,7.42
26953,269530,7.84
26954,269540,13.55
26955,269550,5.98
26956,269560,3.37
26957,269570,9.19
26958,269580,9.52
26959,269590,9.34
26960,269600,8.84
26961,269610,7.01
26962,269620,10.05
26963,269630,6.25
26964,269640,9.07
26965,269650,11.84
26966,269660,4.61
26967,269670,7.54
26968,269680,16.36
26969,269690,13.04
26970,269700,7.63
26971,269710,13.76
26972,269720,6.77
26973,269730,13.08
26974,269740,2.68
26975,269750,3.62
26976,269760,13.73
26977,269770,5.79
26978,269780,9.54
26979,269790,1.71
26980,269800,13.19
26981,269810,9.53
26982,269820,7.27
26983,269830,11.72
26984,269840,12.21
26985,269850,11.71
26986,269860,6.35
26987,269870,11.16
26988,269880,9.94
26989,269890,12.54
26990,269900,8.97
26991,269910,6.72
26992,269920,5.65
26993,269930,7.92
26994,269940,12.01
26995,269950,8.54
26996,269960,9.7
26997,269970,7.15
26998,269980,6.67
26999,269990,17.64
27000,270000,4.55
27001,270010,13.81
27002,270020,12.01
27003,270030,13.54
27004,270040,9.29
27005,270050,3.71
27006,270060,10.04
27007,270070,10.05
27008,270080,13.68
27009,270090,10.52
27010,270100,2.59
27011,270110,10.71
27012,270120,6.74
27013,270130,6.77
27014,270140,5.64
27015,270150,4.91
27016,270160,4.71
27017,270170,7.12
27018,270180,16.62
27019,270190,11.0
27020,270200,13.36
27021,270210,8.04
27022,270220,13.01
27023,270230,6.81
27024,270240,4.82
27025,270250,14.74
27026,270260,7.26
27027,270270,11.83
27028,270280,13.27
27029,270290,2.71
27030,270300,9.06
27031,270310,1.45
27032,270320,7.01
27033,270330,7.51
27034,270340,13.7
27035,270350,4.73
27036,270360,6.04
27037,270370,9.66
27038,270380,7.08
27039,270390,7.72
27040,270400,4.9
27041,270410,9.79
27042,270420,15.94
27043,270430,13.96
27044,270440,6.04
27045,270450,13.74
27046,270460,4.8
27047,270470,13.4
27048,270480,11.32
27049,270490,11.09
27050,270500,10.93
27051,270510,5.72
27052,270520,21.36
27053,270530,14.52
27054,270540,10.68
27055,270550,18.61
27056,270560,12.93
27057,270570,9.81
27058,270580,12.39
27059,270590,0.77
27060,270600,7.08
27061,270610,7.13
27062,270620,13.93
27063,270630,7.26
27064,270640,6.05
27065,270650,11.35
27066,270660,8.52
27067,270670,8.4
27068,270680,8.68
27069,270690,13.19
27070,270700,11.57
27071,270710,11.98
27072,270720,5.39
27073,270730,10.77
27074,270740,11.35
27075,270750,3.68
27076,270760,9.06
27077,270770,9.08
27078,270780,8.14
27079,270790,3.93
27080,270800,10.13
27081,270810,14.43
27082,270820,5.71
27083,270830,11.95
27084,270840,6.08
27085,270850,9.64
27086,270860,1.6
27087,270870,9.91
27088,270880,6.27
27089,270890,10.06
27090,270900,5.74
27091,270910,8.96
27092,270920,7.29
27093,270930,5.36
27094,270940,0.68
27095,270950,9.26
27096,270960,6.28
27097,270970,6.81
27098,270980,14.89
27099,270990,12.84
27100,271000,12.4
27101,271010,7.96
27102,271020,9.83
27103,271030,12.94
27104,271040,6.57
27105,271050,10.2
27106,271060,10.61
27107,271070,17.13
27108,271080,13.85
27109,271090,9.2
27110,271100,9.98
27111,271110,10.35
27112,271120,0.09
27113,271130,8.52
27114,271140,14.56
27115,271150,6.79
27116,271160,5.54
27117,271170,5.74
27118,271180,4.17
27119,271190,0.58
27120,271200,11.23
27121,271210,9.16
27122,271220,12.6
27123,271230,0.72
27124,271240,4.69
27125,271250,20.87
27126,271260,6.71
27127,271270,8.12
27128,271280,8.63
27129,271290,13.8
27130,271300,4.99
27131,271310,7.89
27132,271320,10.4
27133,271330,15.23
27134,271340,11.91
27135,271350,6.28
27136,271360,2.55
27137,271370,13.93
27138,271380,10.07
27139,271390,9.38
27140,271400,9.88
27141,271410,11.35
27142,271420,6.64
27143,271430,8.11
27144,271440,17.63
27145,271450,3.48
27146,271460,6.46
27147,271470,14.34
27148,271480,14.1
27149,271490,7.55
27150,271500,14.3
27151,271510,2.99
27152,271520,19.79
27153,271530,8.88
27154,271540,7.4
27155,271550,11.03
27156,271560,14.49
27157,271570,3.82
27158,271580,0.87
27159,271590,17.2
27160,271600,15.35
27161,271610,4.1
27162,271620,6.17
27163,271630,10.4
27164,271640,1.49
27165,271650,4.82
27166,271660,5.62
27167,271670,12.65
27168,271680,13.5
27169,271690,9.34
27170,271700,3.1
27171,271710,9.7
27172,271720,6.47
27173,271730,1.96
27174,271740,9.44
27175,271750,12.01
27176,271760,2.72
27177,271770,6.27
27178,271780,9.22
27179,271790,8.33
27180,271800,7.93
27181,271810,6.05
27182,271820,10.32
27183,271830,10.9
27184,271840,12.16
27185,271850,13.74
27186,271860,2.16
27187,271870,7.16
27188,271880,9.2
27189,271890,10.65
27190,271900,12.86
27191,271910,5.63
27192,271920,8.1
27193,271930,16.25
27194,271940,13.24
27195,271950,15.64
27196,271960,9.51
27197,271970,5.62
27198,271980,16.02
27199,271990,9.44
27200,272000,9.04
27201,272010,5.17
27202,272020,12.72
27203,272030,8.2
27204,272040,12.43
27205,272050,5.63
27206,272060,13.23
27207,272070,5.57
27208,272080,8.77
27209,272090,8.32
27210,272100,12.56
27211,272110,2.14
27212,272120,11.7
27213,272130,8.15
27214,272140,13.02
27215,272150,8.26
27216,272160,4.03
27217,272170,5.31
27218,272180,20.1
27219,272190,14.8
27220,272200,7.41
27221,272210,8.2
27222,272220,9.73
27223,272230,14.09
27224,272240,9.59
27225,272250,0.21
27226,272260,2.12
27227,272270,17.74
27228,272280,13.31
27229,272290,14.97
27230,272300,14.15
27231,272310,5.36
27232,272320,6.24
27233,272330,6.19
27234,272340,14.74
27235,272350,6.45
27236,272360,7.02
27237,272370,12.44
27238,272380,4.79
27239,272390,8.12
27240,272400,15.13
27241,272410,7.72
27242,272420,5.9
27243,272430,5.77
27244,272440,17.15
27245,272450,10.18
27246,272460,12.92
27247,272470,5.9
27248,272480,12.24
27249,272490,11.95
27250,272500,12.3
27251,272510,8.91
27252,272520,8.22
27253,272530,9.0
27254,272540,9.86
27255,272550,14.54
27256,272560,9.02
27257,272570,2.56
27258,272580,10.88
27259,272590,10.0
27260,272600,2.86
27261,272610,3.36
27262,272620,12.65
27263,272630,12.71
27264,272640,11.05
27265,272650,2.11
27266,272660,9.68
27267,272670,16.62
27268,272680,12.61
27269,272690,6.4
27270,272700,7.81
27271,272710,11.44
27272,272720,9.15
27273,272730,9.46
27274,272740,15.2
27275,272750,10.51
27276,272760,10.51
27277,272770,5.45
27278,272780,10.3
27279,272790,8.61
27280,272800,2.87
27281,272810,12.67
27282,272820,9.78
27283,272830,11.35
27284,272840,5.07
27285,272850,10.49
27286,272860,5.64
27287,272870,7.68
27288,272880,6.58
27289,272890,1.38
27290,272900,11.8
27291,272910,7.15
27292,272920,15.92
27293,272930,8.77
27294,272940,4.64
27295,272950,12.57
27296,272960,9.45
27297,272970,10.04
27298,272980,11.35
27299,272990,14.32
27300,273000,5.39
27301,273010,7.39
27302,273020,5.35
27303,273030,2.87
27304,273040,7.74
27305,273050,5.97
27306,273060,10.09
27307,273070,2.26
27308,273080,7.21
27309,273090,14.22
27310,273100,6.12
27311,273110,13.21
27312,273120,10.74
27313,273130,14.32
27314,273140,8.82
27315,273150,9.54
27316,273160,6.67
27317,273170,1.89
27318,273180,10.68
27319,273190,0.69
27320,273200,13.63
27321,273210,18.23
27322,273220,13.85
27323,273230,9.62
27324,273240,8.99
27325,273250,2.38
27326,273260,7.44
27327,273270,9.57
27328,273280,13.13
27329,273290,6.39
27330,273300,12.76
27331,273310,12.6
27332,273320,19.56
27333,273330,4.25
27334,273340,6.42
27335,273350,13.37
27336,273360,15.93
27337,273370,12.75
27338,273380,10.14
27339,273390,1.78
27340,273400,11.11
27341,273410,14.56
27342,273420,12.5
27343,273430,3.59
27344,273440,10.58
27345,273450,7.84
27346,273460,10.53
27347,273470,0.59
27348,273480,11.19
27349,273490,0.62
27350,273500,1.69
27351,273510,8.47
27352,273520,9.22
27353,273530,11.23
27354,273540,8.41
27355,273550,12.2
27356,273560,4.16
27357,273570,13.38
27358,273580,7.47
27359,273590,8.94
27360,273600,12.28
27361,273610,7.79
27362,273620,7.27
27363,273630,3.26
27364,273640,3.03
27365,273650,10.98
27366,273660,9.21
27367,273670,7.98
27368,273680,4.04
27369,273690,6.59
27370,273700,12.85
27371,273710,4.35
27372,273720,3.38
27373,273730,6.28
27374,273740,10.54
27375,273750,3.59
27376,273760,4.13
27377,273770,7.97
27378,273780,2.01
27379,273790,5.98
27380,273800,4.54
27381,273810,12.52
27382,273820,4.21
27383,273830,6.13
27384,273840,13.37
27385,273850,0.69
27386,273860,15.23
27387,273870,8.56
27388,273880,10.05
27389,273890,14.64
27390,273900,2.51
27391,273910,10.88
27392,273920,6.08
27393,273930,8.92
27394,273940,6.3
27395,273950,9.46
27396,273960,3.64
27397,273970,11.97
27398,273980,12.44
27399,273990,11.94
27400,274000,10.82
27401,274010,8.15
27402,274020,12.12
27403,274030,9.4
27404,274040,12.49
27405,274050,8.49
27406,274060,12.43
27407,274070,11.35
27408,274080,11.23
27409,274090,18.8
27410,274100,6.33
27411,274110,11.54
27412,274120,6.46
27413,274130,12.97
27414,274140,13.06
27415,274150,6.56
27416,274160,9.71
27417,274170,8.23
27418,274180,9.46
27419,274190,9.59
27420,274200,0.53
27421,274210,12.24
27422,274220,2.28
27423,274230,15.76
27424,274240,6.23
27425,274250,14.98
27426,274260,15.86
27427,274270,11.33
27428,274280,2.94
27429,274290,7.09
27430,274300,13.58
27431,274310,6.02
27432,274320,13.52
27433,274330,10.47
27434,274340,12.12
27435,274350,10.49
27436,274360,6.57
27437,274370,4.62
27438,274380,10.77
27439,274390,11.79
27440,274400,10.49
27441,274410,9.43
27442,274420,9.69
27443,274430,5.91
27444,274440,12.72
27445,274450,11.61
27446,274460,7.98
27447,274470,6.97
27448,274480,13.15
27449,274490,7.44
27450,274500,4.16
27451,274510,12.57
27452,274520,12.42
27453,274530,11.27
27454,274540,9.43
27455,274550,8.46
27456,274560,11.27
27457,274570,12.82
27458,274580,11.94
27459,274590,11.0
27460,274600,0.58
27461,274610,5.75
27462,274620,9.06
27463,274630,11.45
27464,274640,17.79
27465,274650,11.12
27466,274660,11.34
27467,274670,9.91
27468,274680,18.34
27469,274690,9.76
27470,274700,9.32
27471,274710,10.99
27472,274720,10.18
27473,274730,15.03
27474,274740,9.9
27475,274750,13.44
27476,274760,14.18
27477,274770,1.71
27478,274780,12.83
27479,274790,10.02
27480,274800,11.2
27481,274810,4.09
27482,274820,7.01
27483,274830,17.9
27484,274840,5.65
27485,274850,8.8
27486,274860,15.6
27487,274870,10.6
27488,274880,16.37
27489,274890,11.32
27490,274900,10.4
27491,274910,18.65
27492,274920,19.49
27493,274930,5.45
27494,274940,13.36
27495,274950,21.25
27496,274960,16.2
27497,274970,12.19
27498,274980,15.09
27499,274990,9.9
27500,275000,12.13
27501,275010,14.56
27502,275020,3.62
27503,275030,14.53
27504,275040,8.97
27505,275050,13.86
27506,275060,9.19
27507,275070,9.83
27508,275080,12.84
27509,275090,7.38
27510,275100,12.33
27511,275110,0.11
27512,275120,7.12
27513,275130,5.39
27514,275140,6.9
27515,275150,12.22
27516,275160,10.86
27517,275170,3.14
27518,275180,5.04
27519,275190,5.76
27520,275200,11.52
27521,275210,6.63
27522,275220,11.64
27523,275230,5.55
27524,275240,4.99
27525,275250,15.34
27526,275260,3.27
27527,275270,0.64
27528,275280,15.43
27529,275290,16.76
27530,275300,11.89
27531,275310,12.31
27532,275320,12.99
27533,275330,7.84
27534,275340,7.19
27535,275350,14.62
27536,275360,3.18
27537,275370,7.68
27538,275380,10.24
27539,275390,10.07
27540,275400,2.27
27541,275410,12.1
27542,275420,3.96
27543,275430,10.62
27544,275440,12.93
27545,275450,3.08
27546,275460,9.85
27547,275470,11.3
27548,275480,12.25
27549,275490,5.04
27550,275500,14.51
27551,275510,2.94
27552,275520,4.34
27553,275530,7.76
27554,275540,6.36
27555,275550,9.38
27556,275560,13.0
27557,275570,2.6
27558,275580,8.29
27559,275590,12.98
27560,275600,7.74
27561,275610,9.22
27562,275620,5.71
27563,275630,11.44
27564,275640,11.77
27565,275650,4.44
27566,275660,4.98
27567,275670,3.78
27568,275680,6.51
27569,275690,0.18
27570,275700,4.51
27571,275710,10.05
27572,275720,13.45
27573,275730,14.2
27574,275740,14.69
27575,275750,11.74
27576,275760,7.84
27577,275770,6.19
27578,275780,10.65
27579,275790,12.43
27580,275800,3.41
27581,275810,3.91
27582,275820,11.75
27583,275830,11.49
27584,275840,5.72
27585,275850,7.25
27586,275860,8.37
27587,275870,14.92
27588,275880,11.55
27589,275890,3.19
27590,275900,11.22
27591,275910,1.12
